start_time,architecture,dataset,input_size,batch_size,return_code
2023-11-26 18:01:45,inception_v3,caltech101,224,32,0
2023-11-26 18:29:01,inception_v3,caltech101,128,256,0
2023-11-26 18:38:51,inception_v3,caltech101,128,64,0
2023-11-26 18:50:25,inception_v3,stanford_dogs,128,256,0
2023-11-26 19:05:41,inception_v3,caltech101,128,64,0
2023-11-26 19:18:19,inception_v3,caltech101,64,32,0
2023-11-26 19:28:27,inception_v3,caltech101,64,64,0
2023-11-26 19:36:51,inception_v3,stanford_dogs,224,64,0
2023-11-26 20:22:54,inception_v3,stanford_dogs,64,32,0
2023-11-26 20:39:06,inception_v3,caltech101,224,256,0
2023-11-26 20:58:10,inception_v3,caltech101,64,256,0
2023-11-26 21:05:22,inception_v3,stanford_dogs,224,64,0
2023-11-26 21:51:33,inception_v3,caltech101,64,64,0
2023-11-26 22:00:00,inception_v3,caltech101,128,256,0
2023-11-26 22:09:52,inception_v3,caltech101,224,256,0
2023-11-26 22:28:56,inception_v3,stanford_dogs,128,32,0
2023-11-26 22:55:01,inception_v3,stanford_dogs,64,64,0
2023-11-26 23:07:09,inception_v3,caltech101,128,32,0
2023-11-26 23:20:20,inception_v3,caltech101,64,256,0
2023-11-26 23:27:32,inception_v3,stanford_dogs,64,64,0
2023-11-26 23:39:56,inception_v3,caltech101,224,256,0
2023-11-26 23:59:06,inception_v3,caltech101,64,64,0
2023-11-27 00:07:34,inception_v3,caltech101,128,32,0
2023-11-27 00:21:06,inception_v3,caltech101,224,32,0
2023-11-27 00:48:38,inception_v3,caltech101,64,256,0
2023-11-27 00:55:50,inception_v3,stanford_dogs,128,256,0
2023-11-27 01:11:07,inception_v3,caltech101,224,32,0
2023-11-27 01:38:52,inception_v3,stanford_dogs,224,32,0
2023-11-27 02:37:28,inception_v3,stanford_dogs,64,256,0
2023-11-27 02:46:48,inception_v3,stanford_dogs,64,64,0
2023-11-27 02:58:58,inception_v3,caltech101,128,256,0
2023-11-27 03:08:48,inception_v3,stanford_dogs,64,256,0
2023-11-27 03:18:07,inception_v3,caltech101,64,32,0
2023-11-27 03:28:26,inception_v3,caltech101,64,256,0
2023-11-27 03:35:37,inception_v3,caltech101,128,32,0
2023-11-27 03:49:00,inception_v3,caltech101,64,32,0
2023-11-27 03:59:43,inception_v3,stanford_dogs,128,256,0
2023-11-27 04:15:01,inception_v3,stanford_dogs,224,32,0
2023-11-27 05:14:00,inception_v3,caltech101,128,256,0
2023-11-27 05:23:52,inception_v3,caltech101,224,256,0
2023-11-27 05:42:58,inception_v3,stanford_dogs,128,64,0
2023-11-27 06:02:54,inception_v3,caltech101,64,32,0
2023-11-27 06:13:07,inception_v3,caltech101,128,256,0
2023-11-27 06:23:08,inception_v3,caltech101,128,32,0
2023-11-27 06:36:39,inception_v3,stanford_dogs,64,32,0
2023-11-27 06:53:20,inception_v3,stanford_dogs,224,64,0
2023-11-27 07:39:28,inception_v3,stanford_dogs,224,32,0
2023-11-27 08:35:50,inception_v3,stanford_dogs,224,256,0
2023-11-27 09:13:46,inception_v3,caltech101,64,64,0
2023-11-27 09:22:15,inception_v3,caltech101,128,32,0
2023-11-27 09:35:27,inception_v3,caltech101,64,32,0
2023-11-27 09:45:34,inception_v3,stanford_dogs,64,64,0
2023-11-27 10:00:43,inception_v3,stanford_dogs,64,32,0
2023-11-27 10:16:52,inception_v3,stanford_dogs,64,64,0
2023-11-27 10:30:07,inception_v3,stanford_dogs,64,64,0
